,director_name,actor_1,actor_2,actor_3,genres,gross
11476,413,1433,848,1691,Mystery,18488314.0
11477,1702,1434,2229,2636,Comedy,11278.0
11478,1702,1434,2229,2636,Drama,11278.0
11479,235,61,339,388,Drama,79363785.0
11480,235,61,339,388,Sci-Fi,79363785.0
11481,235,61,339,388,Thriller,79363785.0
11482,820,1435,2230,1458,Comedy,13876974.0
11483,820,1435,2230,1458,Drama,13876974.0
11484,820,1435,2230,1458,Romance,13876974.0
11485,1096,88,1762,321,Drama,9180275.0
11486,506,96,64,1301,Crime,22494487.0
11487,506,96,64,1301,Drama,22494487.0
11488,506,96,64,1301,Mystery,22494487.0
11489,506,96,64,1301,Thriller,22494487.0
11490,1703,418,1102,1693,Comedy,2199853.0
11491,1703,418,1102,1693,Drama,2199853.0
11492,1704,66,1740,2637,Drama,2859955.0
11493,1704,66,1740,2637,Sport,2859955.0
11494,162,373,124,667,Crime,2812029.0
11495,162,373,124,667,Drama,2812029.0
11496,162,373,124,667,Thriller,2812029.0
11497,706,284,2231,2638,Western,6100000.0
11498,1705,1436,2232,2639,Comedy,375723.0
11499,1705,1436,2232,2639,Drama,375723.0
11500,1706,1437,2233,2640,Comedy,594904.0
11501,1706,1437,2233,2640,Drama,594904.0
11502,1707,1438,2234,2641,Comedy,58936.0
11503,1707,1438,2234,2641,Music,58936.0
11504,1708,1439,1779,1282,Documentary,24784.0
11505,1709,83,77,428,Comedy,7826.0
11506,1709,83,77,428,Documentary,7826.0
11507,1710,1440,2235,2642,Comedy,3830.0
11508,1710,1440,2235,2642,Drama,3830.0
11509,307,1389,683,2643,Adventure,2850263.0
11510,307,1389,683,2643,Comedy,2850263.0
11511,307,1389,683,2643,Sport,2850263.0
11512,1711,31,2236,2030,Comedy,16101109.0
11513,1429,197,2237,2644,Crime,6013.0
11514,1429,197,2237,2644,Drama,6013.0
11515,1429,197,2237,2644,Thriller,6013.0
11516,1712,1441,2238,2645,Action,1400000.0
11517,1712,1441,2238,2645,Drama,1400000.0
11518,1712,1441,2238,2645,Horror,1400000.0
11519,1712,1441,2238,2645,Thriller,1400000.0
11520,1713,1439,1779,1282,Documentary,247740.0
11521,1713,1439,1779,1282,Drama,247740.0
11522,1714,1442,2239,2646,Comedy,39659.0
11523,1714,1442,2239,2646,Horror,39659.0
11524,1714,1442,2239,2646,Musical,39659.0
11525,1715,1443,2240,2647,Sci-Fi,56129.0
11526,1715,1443,2240,2647,Thriller,56129.0
11527,1716,1444,2241,2648,Action,4105123.0
11528,1716,1444,2241,2648,Crime,4105123.0
11529,1716,1444,2241,2648,Thriller,4105123.0
11530,524,223,2242,1643,Drama,117235247.0
11531,524,223,2242,1643,Sport,117235247.0
11532,456,149,410,1652,Fantasy,21378000.0
11533,456,149,410,1652,Horror,21378000.0
11534,1717,1445,2243,2649,Horror,31537320.0
11535,1717,1445,2243,2649,Mystery,31537320.0
11536,1717,1445,2243,2649,Thriller,31537320.0
11537,248,614,650,2650,Horror,17986000.0
11538,1275,1446,2244,1161,Action,16067035.0
11539,1275,1446,2244,1161,Adventure,16067035.0
11540,1275,1446,2244,1161,Thriller,16067035.0
11541,1718,349,2245,2651,Horror,18112929.0
11542,1718,349,2245,2651,Mystery,18112929.0
11543,1718,349,2245,2651,Sci-Fi,18112929.0
11544,1718,349,2245,2651,Thriller,18112929.0
11545,1719,1447,2246,2652,Fantasy,14564027.0
11546,1719,1447,2246,2652,Horror,14564027.0
11547,1720,1448,2247,2653,Drama,20773070.0
11548,726,1004,630,2654,Drama,10042266.0
11549,726,1004,630,2654,Horror,10042266.0
11550,726,1004,630,2654,Mystery,10042266.0
11551,726,1004,630,2654,Thriller,10042266.0
11552,1721,1449,2248,2655,Action,10037390.0
11553,1721,1449,2248,2655,Adventure,10037390.0
11554,1721,1449,2248,2655,Drama,10037390.0
11555,1721,1449,2248,2655,Sci-Fi,10037390.0
11556,1721,1449,2248,2655,Thriller,10037390.0
11557,1035,329,88,979,Drama,9701559.0
11558,1035,329,88,979,Romance,9701559.0
11559,1722,572,244,2656,Adventure,9013113.0
11560,1722,572,244,2656,Comedy,9013113.0
11561,1722,572,244,2656,Drama,9013113.0
11562,872,1450,2249,2657,Horror,53245055.0
11563,1723,917,2250,2658,Comedy,9000000.0
11564,1723,917,2250,2658,Drama,9000000.0
11565,1723,917,2250,2658,Music,9000000.0
11566,1092,1451,2251,1282,Documentary,23808111.0
11567,47,1452,2252,2659,Biography,5355376.0
11568,47,1452,2252,2659,Documentary,5355376.0
11569,47,1452,2252,2659,Music,5355376.0
11570,1336,4,128,2660,Adventure,7186670.0
11571,1336,4,128,2660,Horror,7186670.0
11572,1724,1453,1312,2661,Biography,5997134.0
11573,1724,1453,1312,2661,Comedy,5997134.0
11574,1724,1453,1312,2661,Drama,5997134.0
11575,1724,1453,1312,2661,Romance,5997134.0
11576,1725,1454,2253,2662,Documentary,4417124.0
11577,1488,1455,2254,2663,Drama,5355847.0
11578,1065,90,2255,676,Comedy,3386698.0
11579,1065,90,2255,676,Drama,3386698.0
11580,1065,90,2255,676,Romance,3386698.0
11581,658,5,1711,2186,Comedy,143492840.0
11582,658,5,1711,2186,Drama,143492840.0
11583,658,5,1711,2186,Romance,143492840.0
11584,1726,92,1124,2664,Comedy,5283379.0
11585,1726,92,1124,2664,Drama,5283379.0
11586,1727,1456,2256,704,Drama,2981638.0
11587,1727,1456,2256,704,Mystery,2981638.0
11588,1727,1456,2256,704,Thriller,2981638.0
11589,1728,1457,2257,2665,Comedy,3122616.0
11590,1728,1457,2257,2665,Drama,3122616.0
11591,1729,534,2258,2666,Crime,2508841.0
11592,1729,534,2258,2666,Drama,2508841.0
11593,1730,1458,2259,2667,Documentary,4946250.0
11594,1730,1458,2259,2667,Music,4946250.0
11595,1424,20,2260,2668,Comedy,1950218.0
11596,1424,20,2260,2668,Drama,1950218.0
11597,1314,1459,289,961,Comedy,1277257.0
11598,1314,1459,289,961,Drama,1277257.0
11599,1314,1459,289,961,Romance,1277257.0
11600,1058,360,557,2433,Comedy,45857453.0
11601,1058,360,557,2433,Drama,45857453.0
11602,1058,360,557,2433,Music,45857453.0
11603,1731,95,2261,2669,Documentary,1677838.0
11604,1732,505,792,1699,Comedy,1744858.0
11605,1732,505,792,1699,Drama,1744858.0
11606,1732,505,792,1699,Romance,1744858.0
11607,1732,505,792,1699,Sport,1744858.0
11608,45,345,556,657,Adventure,80021740.0
11609,45,345,556,657,Comedy,80021740.0
11610,45,345,556,657,Family,80021740.0
11611,45,345,556,657,Fantasy,80021740.0
11612,45,345,556,657,Horror,80021740.0
11613,1733,1460,2262,2670,Drama,982214.0
11614,1734,526,2263,2671,Crime,798341.0
11615,1734,526,2263,2671,Drama,798341.0
11616,1734,526,2263,2671,Mystery,798341.0
11617,1735,1461,2264,2672,Drama,610991.0
11618,1735,1461,2264,2672,Romance,610991.0
11619,838,1462,2265,2673,Comedy,582024.0
11620,838,1462,2265,2673,Sci-Fi,582024.0
11621,460,316,1375,2674,Drama,548712.0
11622,460,316,1375,2674,Romance,548712.0
11623,1736,841,534,2675,Comedy,464655.0
11624,1736,841,534,2675,Drama,464655.0
11625,1552,596,1515,1812,Drama,464126.0
11626,1737,732,2078,2332,Comedy,428535.0
11627,1737,732,2078,2332,Romance,428535.0
11628,1738,174,2266,2676,Drama,750100.0
11629,1739,1463,2267,2677,Crime,621240.0
11630,1739,1463,2267,2677,Drama,621240.0
11631,1740,909,1960,2678,Comedy,104077.0
11632,1740,909,1960,2678,Drama,104077.0
11633,1740,909,1960,2678,Fantasy,104077.0
11634,1740,909,1960,2678,Romance,104077.0
11635,1741,1464,2268,2679,Drama,334658.0
11636,1741,1464,2268,2679,Romance,334658.0
11637,1741,1464,2268,2679,Sci-Fi,334658.0
11638,1742,1465,2120,532,Comedy,279282.0
11639,1742,1465,2120,532,Drama,279282.0
11640,1742,1465,2120,532,Romance,279282.0
11641,15,170,255,54,Drama,43982842.0
11642,15,170,255,54,Fantasy,43982842.0
11643,15,170,255,54,Thriller,43982842.0
11644,1743,1466,2269,2680,Biography,484221.0
11645,1743,1466,2269,2680,Crime,484221.0
11646,1743,1466,2269,2680,Documentary,484221.0
11647,1743,1466,2269,2680,History,484221.0
11648,1744,1467,2152,2681,Crime,274661.0
11649,1744,1467,2152,2681,Documentary,274661.0
11650,1744,1467,2152,2681,War,274661.0
11651,1745,1468,2270,2682,Documentary,144431.0
11652,1745,1468,2270,2682,Sport,144431.0
11653,1746,1469,2271,2683,Drama,227241.0
11654,356,496,764,2684,Comedy,112521.0
11655,356,496,764,2684,Drama,112521.0
11656,1747,1470,2272,2685,Adventure,287761.0
11657,1747,1470,2272,2685,Biography,287761.0
11658,1747,1470,2272,2685,Documentary,287761.0
11659,1747,1470,2272,2685,Drama,287761.0
11660,1748,1471,2273,2686,Documentary,100240.0
11661,1749,1472,1952,2687,Action,96734.0
11662,1749,1472,1952,2687,Drama,96734.0
11663,1750,1473,2274,2688,Thriller,49000.0
11664,1751,1474,1151,2650,Horror,100659.0
11665,1752,260,552,496,Comedy,48430.0
11666,1752,260,552,496,Crime,48430.0
11667,1752,260,552,496,Thriller,48430.0
11668,510,1475,2275,2142,Comedy,21210.0
11669,510,1475,2275,2142,Crime,21210.0
11670,1753,1476,2276,2689,Comedy,22434.0
11671,1753,1476,2276,2689,Drama,22434.0
11672,615,63,2277,687,Action,12996.0
11673,615,63,2277,687,Comedy,12996.0
11674,615,63,2277,687,Fantasy,12996.0
11675,615,63,2277,687,Sci-Fi,12996.0
11676,1754,1477,2182,2690,Crime,10018.0
11677,1754,1477,2182,2690,Drama,10018.0
11678,1754,1477,2182,2690,Thriller,10018.0
11679,1755,1478,2278,2691,Drama,62480.0
11680,1755,1478,2278,2691,Sci-Fi,62480.0
11681,1756,291,2279,2692,Comedy,6387.0
11682,1756,291,2279,2692,Drama,6387.0
11683,1756,291,2279,2692,Sci-Fi,6387.0
11684,1572,1479,687,2693,Comedy,5494.0
11685,1572,1479,687,2693,Drama,5494.0
11686,830,1125,2280,2694,Action,721.0
11687,830,1125,2280,2694,Drama,721.0
11688,1757,1175,2281,2695,Comedy,703.0
11689,1757,1175,2281,2695,Drama,703.0
11690,451,161,565,1747,Crime,2319187.0
11691,451,161,565,1747,Drama,2319187.0
11692,451,161,565,1747,Mystery,2319187.0
11693,451,161,565,1747,Thriller,2319187.0
11694,1758,350,2282,2696,Crime,9600000.0
11695,1758,350,2282,2696,Drama,9600000.0
11696,1758,350,2282,2696,Romance,9600000.0
11697,1759,1480,2049,2697,Comedy,20186.0
11698,1760,1481,2283,2698,Drama,1185783.0
11699,301,1482,2284,2699,Crime,1007962.0
11700,301,1482,2284,2699,Drama,1007962.0
11701,301,1482,2284,2699,Thriller,1007962.0
11702,1703,1255,2285,2700,Drama,381186.0
11703,1703,1255,2285,2700,Thriller,381186.0
11704,1761,1483,2286,2701,Drama,439958.0
11705,584,1484,2287,2702,Biography,16097842.0
11706,584,1484,2287,2702,Drama,16097842.0
11707,584,1484,2287,2702,Romance,16097842.0
11708,1762,65,293,729,Comedy,6643.0
11709,1762,65,293,729,Fantasy,6643.0
11710,1762,65,293,729,Thriller,6643.0
11711,242,1485,2288,2703,Animation,102797150.0
11712,242,1485,2288,2703,Drama,102797150.0
11713,242,1485,2288,2703,Family,102797150.0
11714,750,1486,2289,2704,Comedy,442638.0
11715,750,1486,2289,2704,Romance,442638.0
11716,750,1486,2289,2704,Sport,442638.0
11717,1013,132,352,1160,Action,42919096.0
11718,1013,132,352,1160,Drama,42919096.0
11719,1013,132,352,1160,Thriller,42919096.0
11720,1763,57,2083,2705,Comedy,819939.0
11721,1763,57,2083,2705,Drama,819939.0
11722,1763,57,2083,2705,Romance,819939.0
11723,1764,1487,1320,2706,Comedy,1243961.0
11724,671,710,2290,2044,Comedy,3094687.0
11725,671,710,2290,2044,Drama,3094687.0
11726,671,710,2290,2044,Romance,3094687.0
11727,1765,1488,2291,2707,Drama,15278.0
11728,1765,1488,2291,2707,Fantasy,15278.0
11729,1765,1488,2291,2707,Sci-Fi,15278.0
11730,1766,1489,2292,2708,Drama,7098492.0
11731,1766,1489,2292,2708,Mystery,7098492.0
11732,1492,1019,2293,2709,Comedy,4771000.0
11733,1492,1019,2293,2709,Drama,4771000.0
11734,1590,1490,2294,2710,Drama,1001437.0
11735,1590,1490,2294,2710,Romance,1001437.0
11736,1204,1491,2287,2711,Drama,2073984.0
11737,1204,1491,2287,2711,Romance,2073984.0
11738,1767,1492,2295,2712,Crime,9950.0
11739,1767,1492,2295,2712,Drama,9950.0
11740,1767,1492,2295,2712,Romance,9950.0
11741,370,1328,1575,854,Drama,144583.0
11742,370,1328,1575,854,Thriller,144583.0
11743,1768,909,2296,2713,Drama,58163.0
11744,1769,1493,2297,2714,Comedy,35688.0
11745,437,1494,2298,2715,Comedy,41709.0
11746,437,1494,2298,2715,Horror,41709.0
11747,1770,1495,2299,2716,Action,1310270.0
11748,1770,1495,2299,2716,Adventure,1310270.0
11749,1770,1495,2299,2716,Drama,1310270.0
11750,1770,1495,2299,2716,War,1310270.0
11751,137,41,2300,2717,Comedy,115000000.0
11752,137,41,2300,2717,Drama,115000000.0
11753,137,41,2300,2717,Music,115000000.0
11754,1771,610,2301,2497,Action,5518918.0
11755,1771,610,2301,2497,Adventure,5518918.0
11756,1771,610,2301,2497,Animation,5518918.0
11757,1771,610,2301,2497,Comedy,5518918.0
11758,1771,610,2301,2497,Fantasy,5518918.0
11759,1771,610,2301,2497,Sci-Fi,5518918.0
11760,21,696,1279,52,Comedy,4007792.0
11761,21,696,1279,52,Drama,4007792.0
11762,21,696,1279,52,Romance,4007792.0
11763,1598,1496,2302,2718,Comedy,7705974.0
11764,1598,1496,2302,2718,Documentary,7705974.0
11765,1772,1162,1262,510,Crime,26297.0
11766,1772,1162,1262,510,Horror,26297.0
11767,1772,1162,1262,510,Thriller,26297.0
11768,1751,1474,2303,2719,Horror,77501.0
11769,320,60,1439,1726,Drama,42638165.0
11770,320,60,1439,1726,Fantasy,42638165.0
11771,320,60,1439,1726,Horror,42638165.0
11772,320,60,1439,1726,Mystery,42638165.0
11773,320,60,1439,1726,Thriller,42638165.0
11774,214,1497,2304,2720,Drama,47329.0
11775,1773,1004,2305,2721,Crime,18378.0
11776,1773,1004,2305,2721,Drama,18378.0
11777,1773,1004,2305,2721,Horror,18378.0
11778,1773,1004,2305,2721,Thriller,18378.0
11779,1320,1498,2306,2722,Documentary,7830611.0
11780,1320,1498,2306,2722,Drama,7830611.0
11781,1320,1498,2306,2722,Sport,7830611.0
11782,1774,1499,2307,2723,Documentary,3278611.0
11783,1774,1499,2307,2723,Music,3278611.0
11784,1468,1500,2308,2724,Crime,1141829.0
11785,1468,1500,2308,2724,Drama,1141829.0
11786,15,18,21,21,Action,218051260.0
11787,15,18,21,21,Adventure,218051260.0
11788,15,18,21,21,Drama,218051260.0
11789,15,18,21,21,Romance,218051260.0
11790,431,554,933,1078,Horror,32048809.0
11791,1775,329,2309,2725,Drama,2694973.0
11792,1776,1501,2310,2726,Drama,10508.0
11793,1777,1502,2311,2727,Comedy,2301777.0
11794,1778,1503,2312,2728,Fantasy,169719.0
11795,1778,1503,2312,2728,Horror,169719.0
11796,1779,1504,2313,2729,Comedy,3000000.0
11797,1779,1504,2313,2729,Musical,3000000.0
11798,1779,1504,2313,2729,Romance,3000000.0
11799,1780,1505,2314,2730,Horror,140530114.0
11800,1781,1506,2315,2731,Documentary,13300000.0
11801,1781,1506,2315,2731,History,13300000.0
11802,1781,1506,2315,2731,Music,13300000.0
11803,1614,1507,2316,2732,Action,171988.0
11804,1614,1507,2316,2732,Crime,171988.0
11805,1614,1507,2316,2732,Drama,171988.0
11806,1782,1508,2317,2733,Mystery,23616.0
11807,1782,1508,2317,2733,Thriller,23616.0
11808,1783,196,1659,2734,Drama,13493.0
11809,1784,706,2318,2735,Crime,79043.0
11810,1784,706,2318,2735,Drama,79043.0
11811,408,1509,2319,2736,Comedy,515005.0
11812,408,1509,2319,2736,Musical,515005.0
11813,1785,1439,1779,1282,Documentary,2245.0
11814,1623,1510,2320,2737,Drama,33451479.0
11815,1623,1510,2320,2737,Romance,33451479.0
11816,1786,1511,2321,2738,Adventure,39552600.0
11817,1786,1511,2321,2738,Family,39552600.0
11818,1786,1511,2321,2738,Romance,39552600.0
11819,1622,1512,2322,2739,Adventure,30500882.0
11820,1622,1512,2322,2739,Biography,30500882.0
11821,1622,1512,2322,2739,Drama,30500882.0
11822,1622,1512,2322,2739,Horror,30500882.0
11823,1622,1512,2322,2739,Thriller,30500882.0
11824,1787,1513,2323,2740,Horror,17000000.0
11825,1787,1513,2323,2740,Sci-Fi,17000000.0
11826,1788,1514,2324,2741,Documentary,8044906.0
11827,1788,1514,2324,2741,Family,8044906.0
11828,1788,1514,2324,2741,Music,8044906.0
11829,858,12,1408,1537,Comedy,5739376.0
11830,858,12,1408,1537,Drama,5739376.0
11831,1789,1515,1797,2742,Drama,3773863.0
11832,1790,1516,2325,2743,Documentary,3117666.0
11833,1791,1517,2326,2744,Biography,2047570.0
11834,1791,1517,2326,2744,Documentary,2047570.0
11835,1791,1517,2326,2744,Sport,2047570.0
11836,1792,1518,2327,2745,Comedy,1250798.0
11837,1792,1518,2327,2745,Drama,1250798.0
11838,1792,1518,2327,2745,Romance,1250798.0
11839,1793,1519,2328,2746,Drama,1127331.0
11840,1794,1520,2329,2747,Documentary,906666.0
11841,1795,1521,2330,2748,Drama,1114943.0
11842,1795,1521,2330,2748,Music,1114943.0
11843,1792,1518,2331,2749,Comedy,1111615.0
11844,1792,1518,2331,2749,Crime,1111615.0
11845,1792,1518,2331,2749,Family,1111615.0
11846,1110,1522,2332,821,Drama,985341.0
11847,1796,254,1185,1476,Crime,603943.0
11848,1796,254,1185,1476,Drama,603943.0
11849,1476,1523,2333,2750,Crime,334041.0
11850,1476,1523,2333,2750,Drama,334041.0
11851,1476,1523,2333,2750,Romance,334041.0
11852,1797,12,828,403,Comedy,295468.0
11853,1797,12,828,403,Romance,295468.0
11854,1798,1524,2334,2472,Crime,243347.0
11855,1798,1524,2334,2472,Drama,243347.0
11856,1798,1524,2334,2472,Thriller,243347.0
11857,1695,1459,2335,79,Comedy,154077.0
11858,1695,1459,2335,79,Drama,154077.0
11859,1799,330,1004,2751,Comedy,342936.0
11860,1799,330,1004,2751,Drama,342936.0
11861,1799,330,1004,2751,Romance,342936.0
11862,1800,1525,2336,2752,Documentary,151389.0
11863,1172,1526,2337,2753,Action,269061.0
11864,1172,1526,2337,2753,Adventure,269061.0
11865,1172,1526,2337,2753,Drama,269061.0
11866,1801,1527,2338,2754,Documentary,133778.0
11867,1801,1527,2338,2754,Sport,133778.0
11868,40,1528,2339,2755,Comedy,52850.0
11869,1802,1529,2340,2756,Comedy,98017.0
11870,1802,1529,2340,2756,Fantasy,98017.0
11871,1802,1529,2340,2756,Horror,98017.0
11872,115,106,150,163,Adventure,177343675.0
11873,115,106,150,163,Animation,177343675.0
11874,115,106,150,163,Comedy,177343675.0
11875,115,106,150,163,Family,177343675.0
11876,115,106,150,163,Fantasy,177343675.0
11877,115,106,150,163,Sci-Fi,177343675.0
11878,1763,1530,2341,2757,Comedy,31937.0
11879,1763,1530,2341,2757,Romance,31937.0
11880,1803,329,1102,2758,Drama,13134.0
11881,1803,329,1102,2758,Sport,13134.0
11882,1804,386,2342,2759,Drama,237301.0
11883,1804,386,2342,2759,Sci-Fi,237301.0
11884,1804,386,2342,2759,Thriller,237301.0
11885,1805,564,2343,2760,Comedy,12055.0
11886,1806,997,2344,2761,Comedy,1332.0
11887,1806,997,2344,2761,Horror,1332.0
11888,455,222,158,2762,Drama,316842.0
11889,455,222,158,2762,Thriller,316842.0
11890,1138,1011,1607,1927,Comedy,37188667.0
11891,1138,1011,1607,1927,Drama,37188667.0
11892,1807,1531,2345,2763,Action,21199.0
11893,1807,1531,2345,2763,Biography,21199.0
11894,1807,1531,2345,2763,Documentary,21199.0
11895,1807,1531,2345,2763,Sport,21199.0
11896,5,28,33,32,Adventure,234903076.0
11897,5,28,33,32,Family,234903076.0
11898,5,28,33,32,Fantasy,234903076.0
11899,1315,1532,2346,2764,Crime,2712293.0
11900,1315,1532,2346,2764,Drama,2712293.0
11901,112,1203,2347,2765,Drama,768045.0
11902,112,1203,2347,2765,History,768045.0
11903,112,1203,2347,2765,War,768045.0
11904,1808,330,635,1599,Comedy,379122.0
11905,1808,330,635,1599,Drama,379122.0
11906,1808,330,635,1599,Romance,379122.0
11907,1809,1533,2348,2766,Comedy,23000.0
11908,1809,1533,2348,2766,Horror,23000.0
11909,1809,1533,2348,2766,Musical,23000.0
11910,1810,1504,2349,2767,Comedy,2300000.0
11911,1810,1504,2349,2767,Musical,2300000.0
11912,1810,1504,2349,2767,Romance,2300000.0
11913,1578,1534,2350,2768,Comedy,2938208.0
11914,1578,1534,2350,2768,Drama,2938208.0
11915,1578,1534,2350,2768,Romance,2938208.0
11916,1811,1535,2351,2769,Comedy,9910.0
11917,1811,1535,2351,2769,Drama,9910.0
11918,1811,1535,2351,2769,Music,9910.0
11919,1811,1535,2351,2769,Romance,9910.0
11920,640,346,107,821,Comedy,44540956.0
11921,1470,626,2352,2770,Crime,258113.0
11922,1470,626,2352,2770,Drama,258113.0
11923,1470,626,2352,2770,Thriller,258113.0
11924,1812,1536,2353,2771,Horror,107917283.0
11925,1594,1537,2354,2772,Documentary,1293295.0
11926,1594,1537,2354,2772,Sport,1293295.0
11927,245,353,1606,2773,Adventure,1229197.0
11928,245,353,1606,2773,Comedy,1229197.0
11929,245,353,1606,2773,Fantasy,1229197.0
11930,1447,1538,2355,2774,Drama,1689999.0
11931,1813,1539,2356,2775,Comedy,11798.0
11932,1813,1539,2356,2775,Fantasy,11798.0
11933,1813,1539,2356,2775,Horror,11798.0
11934,1813,1539,2356,2775,Musical,11798.0
11935,1814,1540,2357,2776,Biography,592014.0
11936,1814,1540,2357,2776,Documentary,592014.0
11937,1815,1541,2358,2777,Documentary,425899.0
11938,1816,1542,2359,2778,Horror,126387.0
11939,655,1543,2360,2779,Comedy,80276912.0
11940,655,1543,2360,2779,Romance,80276912.0
11941,1817,1544,364,2780,Drama,25918.0
11942,1817,1544,364,2780,Horror,25918.0
11943,1817,1544,364,2780,Mystery,25918.0
11944,1817,1544,364,2780,Thriller,25918.0
11945,1818,1545,2361,2781,Documentary,617172.0
11946,1819,1546,2362,2782,Musical,2808000.0
11947,1819,1546,2362,2782,Romance,2808000.0
11948,1820,1547,2363,2783,Horror,12843.0
11949,1820,1547,2363,2783,Thriller,12843.0
11950,1821,1548,1779,1282,Documentary,34151.0
11951,1821,1548,1779,1282,History,34151.0
11952,1822,1549,2364,2784,Documentary,1523883.0
11953,1822,1549,2364,2784,Sport,1523883.0
11954,1823,1550,2365,2785,Action,4000000.0
11955,1823,1550,2365,2785,Drama,4000000.0
11956,1824,1551,2366,2786,Documentary,84689.0
11957,456,149,1416,1692,Horror,47000000.0
11958,456,149,1416,1692,Thriller,47000000.0
11959,1825,1006,426,1746,Animation,246574.0
11960,1825,1006,426,1746,Drama,246574.0
11961,1826,1552,2367,2787,Drama,110197.0
11962,1826,1552,2367,2787,Thriller,110197.0
11963,1827,1553,2368,2788,Biography,7707563.0
11964,1827,1553,2368,2788,Documentary,7707563.0
11965,1827,1553,2368,2788,Music,7707563.0
11966,698,1554,2369,2789,Comedy,1281176.0
11967,698,1554,2369,2789,Drama,1281176.0
11968,1828,389,547,385,Action,16115878.0
11969,1828,389,547,385,Fantasy,16115878.0
11970,1828,389,547,385,Horror,16115878.0
11971,1828,389,547,385,Mystery,16115878.0
