,director_name,actor_1_name,actor_2_name,actor_3_name,genres,gross
9191,Peter Berg,Jon Favreau,Daniel Stern,Jeanne Tripplehorn,Comedy,9801782.0
9192,Peter Berg,Jon Favreau,Daniel Stern,Jeanne Tripplehorn,Crime,9801782.0
9193,Peter Berg,Jon Favreau,Daniel Stern,Jeanne Tripplehorn,Thriller,9801782.0
9194,Joe Nussbaum,Steve Carell,Alexa PenaVega,Hunter Parrish,Comedy,8070311.0
9195,Joe Nussbaum,Steve Carell,Alexa PenaVega,Hunter Parrish,Romance,8070311.0
9196,Jorma Taccone,Jasper Cole,Will Forte,Powers Boothe,Action,8460995.0
9197,Jorma Taccone,Jasper Cole,Will Forte,Powers Boothe,Comedy,8460995.0
9198,Jorma Taccone,Jasper Cole,Will Forte,Powers Boothe,Romance,8460995.0
9199,Stephen Frears,Sophie Okonedo,Benedict Wong,Sergi López,Crime,8111360.0
9200,Stephen Frears,Sophie Okonedo,Benedict Wong,Sergi López,Drama,8111360.0
9201,Stephen Frears,Sophie Okonedo,Benedict Wong,Sergi López,Thriller,8111360.0
9202,Elizabeth Banks,Hugh Jackman,Kate Winslet,Seth MacFarlane,Comedy,8828771.0
9203,Florian Henckel von Donnersmarck,Johnny Depp,Angelina Jolie Pitt,Rufus Sewell,Action,67631157.0
9204,Florian Henckel von Donnersmarck,Johnny Depp,Angelina Jolie Pitt,Rufus Sewell,Romance,67631157.0
9205,Florian Henckel von Donnersmarck,Johnny Depp,Angelina Jolie Pitt,Rufus Sewell,Thriller,67631157.0
9206,Jeff Lowell,Stephen Root,William Morgan Sheppard,Wendi McLendon-Covey,Comedy,7563670.0
9207,Jeff Lowell,Stephen Root,William Morgan Sheppard,Wendi McLendon-Covey,Fantasy,7563670.0
9208,Jeff Lowell,Stephen Root,William Morgan Sheppard,Wendi McLendon-Covey,Romance,7563670.0
9209,Lorene Scafaria,Steve Carell,Mark Moses,Rob Huebel,Adventure,6619173.0
9210,Lorene Scafaria,Steve Carell,Mark Moses,Rob Huebel,Comedy,6619173.0
9211,Lorene Scafaria,Steve Carell,Mark Moses,Rob Huebel,Drama,6619173.0
9212,Lorene Scafaria,Steve Carell,Mark Moses,Rob Huebel,Romance,6619173.0
9213,Lorene Scafaria,Steve Carell,Mark Moses,Rob Huebel,Sci-Fi,6619173.0
9214,Miguel Arteta,Kurtwood Smith,Stephen Root,Alia Shawkat,Comedy,6857503.0
9215,Tony Kaye,Ethan Suplee,Beverly D'Angelo,Stacy Keach,Crime,6712241.0
9216,Tony Kaye,Ethan Suplee,Beverly D'Angelo,Stacy Keach,Drama,6712241.0
9217,Marcus Dunstan,Daniel Sharman,Johanna Braddy,Lee Tergesen,Action,6842058.0
9218,Marcus Dunstan,Daniel Sharman,Johanna Braddy,Lee Tergesen,Horror,6842058.0
9219,Marcus Dunstan,Daniel Sharman,Johanna Braddy,Lee Tergesen,Thriller,6842058.0
9220,Timothy Björklund,Nathan Lane,Kelsey Grammer,Jerry Stiller,Animation,6491350.0
9221,Timothy Björklund,Nathan Lane,Kelsey Grammer,Jerry Stiller,Comedy,6491350.0
9222,Timothy Björklund,Nathan Lane,Kelsey Grammer,Jerry Stiller,Family,6491350.0
9223,Timothy Björklund,Nathan Lane,Kelsey Grammer,Jerry Stiller,Fantasy,6491350.0
9224,Timothy Björklund,Nathan Lane,Kelsey Grammer,Jerry Stiller,Musical,6491350.0
9225,François Girard,Johannes Silberschneider,Clotilde Mollet,Carlo Cecchi,Drama,9473382.0
9226,François Girard,Johannes Silberschneider,Clotilde Mollet,Carlo Cecchi,Music,9473382.0
9227,François Girard,Johannes Silberschneider,Clotilde Mollet,Carlo Cecchi,Mystery,9473382.0
9228,François Girard,Johannes Silberschneider,Clotilde Mollet,Carlo Cecchi,Romance,9473382.0
9229,David Lynch,Sissy Spacek,Richard Farnsworth,Everett McGill,Biography,6197866.0
9230,David Lynch,Sissy Spacek,Richard Farnsworth,Everett McGill,Drama,6197866.0
9231,Scott Kalvert,Norman Reedus,James Franco,Frankie Muniz,Action,6044618.0
9232,Scott Kalvert,Norman Reedus,James Franco,Frankie Muniz,Crime,6044618.0
9233,Scott Kalvert,Norman Reedus,James Franco,Frankie Muniz,Drama,6044618.0
9234,Jason Bateman,Beth Grant,Philip Baker Hall,Patricia Belcher,Comedy,7764027.0
9235,Jason Bateman,Beth Grant,Philip Baker Hall,Patricia Belcher,Drama,7764027.0
9236,David Schwimmer,Dylan Moran,Iddo Goldberg,India de Beaufort,Comedy,5998971.0
9237,David Schwimmer,Dylan Moran,Iddo Goldberg,India de Beaufort,Romance,5998971.0
9238,David Schwimmer,Dylan Moran,Iddo Goldberg,India de Beaufort,Sport,5998971.0
9239,Mike Binder,Jennifer Ehle,Gillian Jacobs,Jillian Estell,Drama,21569041.0
9240,Eric Bross,Jerry Stiller,Tamala Jones,Dave Foley,Comedy,4356743.0
9241,Eric Bross,Jerry Stiller,Tamala Jones,Dave Foley,Family,4356743.0
9242,Eric Bross,Jerry Stiller,Tamala Jones,Dave Foley,Romance,4356743.0
9243,Werner Herzog,Christian Bale,Toby Huss,François Chau,Adventure,5484375.0
9244,Werner Herzog,Christian Bale,Toby Huss,François Chau,Biography,5484375.0
9245,Werner Herzog,Christian Bale,Toby Huss,François Chau,Drama,5484375.0
9246,Werner Herzog,Christian Bale,Toby Huss,François Chau,War,5484375.0
9247,Dan Fogelman,Al Pacino,Jennifer Garner,Melissa Benoist,Comedy,5348317.0
9248,Dan Fogelman,Al Pacino,Jennifer Garner,Melissa Benoist,Drama,5348317.0
9249,Dan Fogelman,Al Pacino,Jennifer Garner,Melissa Benoist,Music,5348317.0
9250,Jay Duplass,Judy Greer,Evan Ross,Rae Dawn Chong,Comedy,4244155.0
9251,Jay Duplass,Judy Greer,Evan Ross,Rae Dawn Chong,Drama,4244155.0
9252,Luca Guadagnino,Flavio Parenti,Waris Ahluwalia,Alba Rohrwacher,Drama,5004648.0
9253,Luca Guadagnino,Flavio Parenti,Waris Ahluwalia,Alba Rohrwacher,Romance,5004648.0
9254,John Putch,Robert Picardo,Diedrich Bader,Esai Morales,Drama,3333823.0
9255,John Putch,Robert Picardo,Diedrich Bader,Esai Morales,Mystery,3333823.0
9256,John Putch,Robert Picardo,Diedrich Bader,Esai Morales,Sci-Fi,3333823.0
9257,Peter Medak,Gary Oldman,Michael Wincott,Lena Olin,Action,3275585.0
9258,Peter Medak,Gary Oldman,Michael Wincott,Lena Olin,Crime,3275585.0
9259,Peter Medak,Gary Oldman,Michael Wincott,Lena Olin,Drama,3275585.0
9260,Peter Medak,Gary Oldman,Michael Wincott,Lena Olin,Thriller,3275585.0
9261,Steven Soderbergh,Peter Fonda,Lesley Ann Warren,William Lucking,Crime,3193102.0
9262,Steven Soderbergh,Peter Fonda,Lesley Ann Warren,William Lucking,Drama,3193102.0
9263,Steven Soderbergh,Peter Fonda,Lesley Ann Warren,William Lucking,Mystery,3193102.0
9264,Steven Soderbergh,Peter Fonda,Lesley Ann Warren,William Lucking,Thriller,3193102.0
9265,Paul Haggis,Don Cheadle,Loretta Devine,Jennifer Esposito,Crime,54557348.0
9266,Paul Haggis,Don Cheadle,Loretta Devine,Jennifer Esposito,Drama,54557348.0
9267,Paul Haggis,Don Cheadle,Loretta Devine,Jennifer Esposito,Thriller,54557348.0
9268,Terence Davies,Eric Stoltz,Anthony LaPaglia,Elizabeth McGovern,Drama,3041803.0
9269,Terence Davies,Eric Stoltz,Anthony LaPaglia,Elizabeth McGovern,Romance,3041803.0
9270,Harley Cokeliss,Cliff Robertson,Tracey Walter,Dennis Burkley,Action,3060858.0
9271,Harley Cokeliss,Cliff Robertson,Tracey Walter,Dennis Burkley,Drama,3060858.0
9272,Harley Cokeliss,Cliff Robertson,Tracey Walter,Dennis Burkley,Thriller,3060858.0
9273,Victor Salva,Scott Mechlowicz,Tim DeKay,Agnes Bruckner,Drama,1055654.0
9274,Victor Salva,Scott Mechlowicz,Tim DeKay,Agnes Bruckner,Romance,1055654.0
9275,Victor Salva,Scott Mechlowicz,Tim DeKay,Agnes Bruckner,Sport,1055654.0
9276,Tom Brady,Don Johnson,Kevin Nealon,Nicholas Turturro,Comedy,2331318.0
9277,Spike Lee,Gillian White,Michael Rapaport,Jada Pinkett Smith,Comedy,2185266.0
9278,Spike Lee,Gillian White,Michael Rapaport,Jada Pinkett Smith,Drama,2185266.0
9279,Spike Lee,Gillian White,Michael Rapaport,Jada Pinkett Smith,Music,2185266.0
9280,Jason Zada,Eoin Macken,Stephanie Vogt,Gen Seto,Horror,26583369.0
9281,Jason Zada,Eoin Macken,Stephanie Vogt,Gen Seto,Mystery,26583369.0
9282,Jason Zada,Eoin Macken,Stephanie Vogt,Gen Seto,Thriller,26583369.0
9283,Franklin J. Schaffner,Frank Langella,William Hootkins,John Gielgud,Adventure,800000.0
9284,Franklin J. Schaffner,Frank Langella,William Hootkins,John Gielgud,Mystery,800000.0
9285,Franklin J. Schaffner,Frank Langella,William Hootkins,John Gielgud,Thriller,800000.0
9286,Noah Baumbach,Naomi Watts,Maria Dizzia,Dree Hemingway,Comedy,7574066.0
9287,Noah Baumbach,Naomi Watts,Maria Dizzia,Dree Hemingway,Drama,7574066.0
9288,Chris Weitz,Demián Bichir,Eddie 'Piolin' Sotelo,Robert Peters,Drama,1754319.0
9289,Chris Weitz,Demián Bichir,Eddie 'Piolin' Sotelo,Robert Peters,Romance,1754319.0
9290,David Cronenberg,Miranda Richardson,John Neville,Lynn Redgrave,Drama,1641788.0
9291,David Cronenberg,Miranda Richardson,John Neville,Lynn Redgrave,Mystery,1641788.0
9292,David Cronenberg,Miranda Richardson,John Neville,Lynn Redgrave,Thriller,1641788.0
9293,Eric Blakeney,Liam Neeson,Oliver Platt,Mitch Pileggi,Comedy,1631839.0
9294,Eric Blakeney,Liam Neeson,Oliver Platt,Mitch Pileggi,Crime,1631839.0
9295,Eric Blakeney,Liam Neeson,Oliver Platt,Mitch Pileggi,Romance,1631839.0
9296,Douglas McGrath,Charlie Hunnam,Anne Hathaway,Jim Broadbent,Drama,1309849.0
9297,Douglas McGrath,Charlie Hunnam,Anne Hathaway,Jim Broadbent,Romance,1309849.0
9298,Ariel Vromen,Chris Evans,James Franco,Robert Davi,Biography,1939441.0
9299,Ariel Vromen,Chris Evans,James Franco,Robert Davi,Crime,1939441.0
9300,Ariel Vromen,Chris Evans,James Franco,Robert Davi,Drama,1939441.0
9301,,Krystyna Janda,Olaf Lubaszenko,Olgierd Lukaszewicz,Drama,447093.0
9302,John Waters,Alicia Witt,Melanie Griffith,Kevin Nealon,Comedy,1276984.0
9303,John Waters,Alicia Witt,Melanie Griffith,Kevin Nealon,Crime,1276984.0
9304,John Waters,Alicia Witt,Melanie Griffith,Kevin Nealon,Thriller,1276984.0
9305,William Friedkin,Matthew McConaughey,Scott A. Martin,Carol Sutton,Crime,1987762.0
9306,William Friedkin,Matthew McConaughey,Scott A. Martin,Carol Sutton,Drama,1987762.0
9307,William Friedkin,Matthew McConaughey,Scott A. Martin,Carol Sutton,Romance,1987762.0
9308,William Friedkin,Matthew McConaughey,Scott A. Martin,Carol Sutton,Thriller,1987762.0
9309,Derrick Borte,Demi Moore,Gary Cole,Robert Pralgo,Comedy,1474508.0
9310,Derrick Borte,Demi Moore,Gary Cole,Robert Pralgo,Drama,1474508.0
9311,Richard Kwietniowski,Philip Seymour Hoffman,Minnie Driver,Maury Chaykin,Crime,1011054.0
9312,Richard Kwietniowski,Philip Seymour Hoffman,Minnie Driver,Maury Chaykin,Drama,1011054.0
9313,Richard Kwietniowski,Philip Seymour Hoffman,Minnie Driver,Maury Chaykin,Thriller,1011054.0
9314,Bob Odenkirk,Jenna Fischer,Lee Majors,Will Forte,Comedy,900926.0
9315,Kar-Wai Wong,Natalie Portman,Norah Jones,Adriane Lenox,Drama,866778.0
9316,Kar-Wai Wong,Natalie Portman,Norah Jones,Adriane Lenox,Romance,866778.0
9317,John Turturro,Beverly D'Angelo,Ben Gazzara,George DiCenzo,Drama,836641.0
9318,Guy Ritchie,Bruce Greenwood,Jeanne Tripplehorn,David Thornton,Comedy,598645.0
9319,Guy Ritchie,Bruce Greenwood,Jeanne Tripplehorn,David Thornton,Romance,598645.0
9320,Joshua Seftel,Bashar Rahal,Sergej Trifunovic,Ned Bellamy,Action,578527.0
9321,Joshua Seftel,Bashar Rahal,Sergej Trifunovic,Ned Bellamy,Comedy,578527.0
9322,Joshua Seftel,Bashar Rahal,Sergej Trifunovic,Ned Bellamy,Thriller,578527.0
9323,Stephen Chow,Wei Zhao,Karen Mok,Kwok-Kwan Chan,Action,488872.0
9324,Stephen Chow,Wei Zhao,Karen Mok,Kwok-Kwan Chan,Comedy,488872.0
9325,Stephen Chow,Wei Zhao,Karen Mok,Kwok-Kwan Chan,Sport,488872.0
9326,Vincent Gallo,Vincent Gallo,Cheryl Tiegs,Anna Vareschi,Drama,365734.0
9327,Claude Chabrol,Isabelle Huppert,François Cluzet,Michel Serrault,Comedy,231417.0
9328,Claude Chabrol,Isabelle Huppert,François Cluzet,Michel Serrault,Crime,231417.0
9329,Claude Chabrol,Isabelle Huppert,François Cluzet,Michel Serrault,Thriller,231417.0
9330,Jon Stewart,Numan Acar,Claire Foy,Haluk Bilginer,Biography,3093491.0
9331,Jon Stewart,Numan Acar,Claire Foy,Haluk Bilginer,Drama,3093491.0
9332,Bigas Luna,Olivier Martinez,Aitana Sánchez-Gijón,Romane Bohringer,Drama,244465.0
9333,Bigas Luna,Olivier Martinez,Aitana Sánchez-Gijón,Romane Bohringer,Romance,244465.0
9334,Ralph Fiennes,Gerard Butler,Ashraf Barhom,Lubna Azabal,Drama,756452.0
9335,Ralph Fiennes,Gerard Butler,Ashraf Barhom,Lubna Azabal,Thriller,756452.0
9336,Ralph Fiennes,Gerard Butler,Ashraf Barhom,Lubna Azabal,War,756452.0
9337,Dan Harris,Kip Pardue,Ryan Donowho,Larry Fessenden,Comedy,228524.0
9338,Dan Harris,Kip Pardue,Ryan Donowho,Larry Fessenden,Drama,228524.0
9339,Mel Smith,Minnie Driver,Danny Dyer,Mary McCormack,Action,226792.0
9340,Mel Smith,Minnie Driver,Danny Dyer,Mary McCormack,Comedy,226792.0
9341,Mel Smith,Minnie Driver,Danny Dyer,Mary McCormack,Drama,226792.0
9342,Bobcat Goldthwait,Robin Williams,Daryl Sabara,Henry Simmons,Comedy,221210.0
9343,Bobcat Goldthwait,Robin Williams,Daryl Sabara,Henry Simmons,Drama,221210.0
9344,Christopher Smith,Danny Dyer,Toby Stephens,Laura Harris,Comedy,136432.0
9345,Christopher Smith,Danny Dyer,Toby Stephens,Laura Harris,Horror,136432.0
9346,Christopher Smith,Danny Dyer,Toby Stephens,Laura Harris,Thriller,136432.0
9347,Stuart Gordon,Joe Mantegna,Dulé Hill,Jeffrey Combs,Drama,131617.0
9348,Stuart Gordon,Joe Mantegna,Dulé Hill,Jeffrey Combs,Thriller,131617.0
9349,Jake Scott,Kristen Stewart,Ally Sheedy,Kerry Cahill,Drama,152857.0
9350,Alan Metter,Christopher Lee,Michael Winslow,G.W. Bailey,Comedy,126247.0
9351,Alan Metter,Christopher Lee,Michael Winslow,G.W. Bailey,Crime,126247.0
9352,Jeb Stuart,Ricky Schroder,Nate Parker,Lee Norris,Drama,82739.0
9353,Rafa Lara,Jorge Luis Moreno,Andrés Montiel,William Miller,Drama,169379.0
9354,Rafa Lara,Jorge Luis Moreno,Andrés Montiel,William Miller,History,169379.0
9355,Rafa Lara,Jorge Luis Moreno,Andrés Montiel,William Miller,War,169379.0
9356,Arthur Hiller,Eric Idle,Harvey Weinstein,Ryan O'Neal,Comedy,15447.0
9357,Michael Meredith,Jeff Bridges,Justin Timberlake,Ted Danson,Comedy,19348.0
9358,Michael Meredith,Jeff Bridges,Justin Timberlake,Ted Danson,Drama,19348.0
9359,Julio DePietro,Adrian Martinez,Scott Porter,Aaron Yoo,Comedy,100503.0
9360,Julio DePietro,Adrian Martinez,Scott Porter,Aaron Yoo,Romance,100503.0
9361,Katherine Dieckmann,Stephanie Szostak,Minnie Driver,Anthony Edwards,Comedy,92900.0
9362,Katherine Dieckmann,Stephanie Szostak,Minnie Driver,Anthony Edwards,Drama,92900.0
9363,William Dear,Madison Pettis,Corbin Bleu,Sandra Echeverría,Drama,140987.0
9364,Scott Marshall,Drew Fuller,Drew Waters,Larry Miller,Comedy,5561.0
9365,Scott Marshall,Drew Fuller,Drew Waters,Larry Miller,Romance,5561.0
9366,Álex de la Iglesia,Jim Carter,Leonor Watling,Danny Sapani,Crime,3607.0
9367,Álex de la Iglesia,Jim Carter,Leonor Watling,Danny Sapani,Mystery,3607.0
9368,Álex de la Iglesia,Jim Carter,Leonor Watling,Danny Sapani,Thriller,3607.0
9369,Michael Clancy,Zooey Deschanel,Rip Torn,Kelly Preston,Comedy,70527.0
9370,Michael Clancy,Zooey Deschanel,Rip Torn,Kelly Preston,Drama,70527.0
9371,Benedikt Erlingsson,Ingvar Eggert Sigurðsson,Charlotte Bøving,Sigríður María Egilsdóttir,Comedy,11835.0
9372,Benedikt Erlingsson,Ingvar Eggert Sigurðsson,Charlotte Bøving,Sigríður María Egilsdóttir,Drama,11835.0
9373,Benedikt Erlingsson,Ingvar Eggert Sigurðsson,Charlotte Bøving,Sigríður María Egilsdóttir,Romance,11835.0
9374,Jee-woon Kim,Kang-ho Song,Woo-sung Jung,Dal-su Oh,Action,128486.0
9375,Jee-woon Kim,Kang-ho Song,Woo-sung Jung,Dal-su Oh,Adventure,128486.0
9376,Jee-woon Kim,Kang-ho Song,Woo-sung Jung,Dal-su Oh,Comedy,128486.0
9377,Jee-woon Kim,Kang-ho Song,Woo-sung Jung,Dal-su Oh,Western,128486.0
9378,Greg Mottola,Kristen Stewart,Martin Starr,Wendie Malick,Comedy,16025394.0
9379,Greg Mottola,Kristen Stewart,Martin Starr,Wendie Malick,Drama,16025394.0
9380,Greg Mottola,Kristen Stewart,Martin Starr,Wendie Malick,Romance,16025394.0
9381,Andy Garcia,Danny Pino,Victor Rivers,Enrique Murciano,Drama,2483955.0
9382,Andy Garcia,Danny Pino,Victor Rivers,Enrique Murciano,Romance,2483955.0
9383,Steve Carr,John Witherspoon,Mike Epps,Rolando Molina,Comedy,57176582.0
9384,Lewis Gilbert,Donald Pleasence,Burt Kwouk,Desmond Llewelyn,Action,43100000.0
9385,Lewis Gilbert,Donald Pleasence,Burt Kwouk,Desmond Llewelyn,Adventure,43100000.0
9386,Lewis Gilbert,Donald Pleasence,Burt Kwouk,Desmond Llewelyn,Thriller,43100000.0
9387,Michael Haneke,Isabelle Huppert,Emmanuelle Riva,Jean-Louis Trintignant,Drama,225377.0
9388,Michael Haneke,Isabelle Huppert,Emmanuelle Riva,Jean-Louis Trintignant,Romance,225377.0
9389,Gary Sherman,Tom Skerritt,Heather O'Rourke,Zelda Rubinstein,Horror,14114488.0
9390,Gary Sherman,Tom Skerritt,Heather O'Rourke,Zelda Rubinstein,Thriller,14114488.0
9391,Stanley Kramer,Jonathan Winters,Sid Caesar,Spencer Tracy,Action,46300000.0
9392,Stanley Kramer,Jonathan Winters,Sid Caesar,Spencer Tracy,Adventure,46300000.0
9393,Stanley Kramer,Jonathan Winters,Sid Caesar,Spencer Tracy,Comedy,46300000.0
9394,Stanley Kramer,Jonathan Winters,Sid Caesar,Spencer Tracy,Crime,46300000.0
9395,Pedro Almodóvar,Carmen Maura,Lola Dueñas,Antonio de la Torre,Comedy,12899702.0
9396,Pedro Almodóvar,Carmen Maura,Lola Dueñas,Antonio de la Torre,Crime,12899702.0
9397,Pedro Almodóvar,Carmen Maura,Lola Dueñas,Antonio de la Torre,Drama,12899702.0
9398,Pedro Almodóvar,Carmen Maura,Lola Dueñas,Antonio de la Torre,Mystery,12899702.0
9399,Jared Hess,Jizelle Jade,Michael Angarano,Héctor Jiménez,Adventure,113155.0
9400,Jared Hess,Jizelle Jade,Michael Angarano,Héctor Jiménez,Comedy,113155.0
9401,Jared Hess,Jizelle Jade,Michael Angarano,Héctor Jiménez,Sci-Fi,113155.0
9402,Richard Loncraine,Robert Downey Jr.,Jim Broadbent,Kristin Scott Thomas,Drama,2600000.0
9403,Richard Loncraine,Robert Downey Jr.,Jim Broadbent,Kristin Scott Thomas,War,2600000.0
9404,Anurag Basu,Bárbara Mori,Steven Michael Quezada,Kabir Bedi,Action,1602466.0
9405,Anurag Basu,Bárbara Mori,Steven Michael Quezada,Kabir Bedi,Drama,1602466.0
9406,Anurag Basu,Bárbara Mori,Steven Michael Quezada,Kabir Bedi,Romance,1602466.0
9407,Anurag Basu,Bárbara Mori,Steven Michael Quezada,Kabir Bedi,Thriller,1602466.0
9408,Lars von Trier,Alexander Skarsgård,Kirsten Dunst,Charlotte Rampling,Drama,3029870.0
9409,Lars von Trier,Alexander Skarsgård,Kirsten Dunst,Charlotte Rampling,Sci-Fi,3029870.0
9410,Yash Chopra,Shah Rukh Khan,Katrina Kaif,Vic Waghorn,Drama,3047539.0
9411,Yash Chopra,Shah Rukh Khan,Katrina Kaif,Vic Waghorn,Romance,3047539.0
9412,Ridley Scott,Tom Skerritt,Yaphet Kotto,Bolaji Badejo,Horror,78900000.0
9413,Ridley Scott,Tom Skerritt,Yaphet Kotto,Bolaji Badejo,Sci-Fi,78900000.0
9414,Tobe Hooper,Gunnar Hansen,Edwin Neal,Marilyn Burns,Horror,30859000.0
9415,Tobe Hooper,Gunnar Hansen,Edwin Neal,Marilyn Burns,Thriller,30859000.0
9416,Floria Sigismondi,Kristen Stewart,Scout Taylor-Compton,Johnny Lewis,Biography,3571735.0
9417,Floria Sigismondi,Kristen Stewart,Scout Taylor-Compton,Johnny Lewis,Drama,3571735.0
9418,Floria Sigismondi,Kristen Stewart,Scout Taylor-Compton,Johnny Lewis,Music,3571735.0
9419,Norman Jewison,Topol,Paul Michael Glaser,Rosalind Harris,Drama,50000000.0
9420,Norman Jewison,Topol,Paul Michael Glaser,Rosalind Harris,Family,50000000.0
9421,Norman Jewison,Topol,Paul Michael Glaser,Rosalind Harris,Musical,50000000.0
9422,Norman Jewison,Topol,Paul Michael Glaser,Rosalind Harris,Romance,50000000.0
9423,Terence Young,Desmond Llewelyn,Earl Cameron,Lois Maxwell,Action,63600000.0
9424,Terence Young,Desmond Llewelyn,Earl Cameron,Lois Maxwell,Adventure,63600000.0
9425,Terence Young,Desmond Llewelyn,Earl Cameron,Lois Maxwell,Thriller,63600000.0
9426,F. Gary Gray,Vivica A. Fox,Jada Pinkett Smith,Blair Underwood,Action,36049108.0
9427,F. Gary Gray,Vivica A. Fox,Jada Pinkett Smith,Blair Underwood,Crime,36049108.0
9428,F. Gary Gray,Vivica A. Fox,Jada Pinkett Smith,Blair Underwood,Drama,36049108.0
9429,F. Gary Gray,Vivica A. Fox,Jada Pinkett Smith,Blair Underwood,Romance,36049108.0
9430,F. Gary Gray,Vivica A. Fox,Jada Pinkett Smith,Blair Underwood,Thriller,36049108.0
9431,Malcolm D. Lee,Harold Perrineau,Sanaa Lathan,Jarrod Bunch,Comedy,34074895.0
9432,Malcolm D. Lee,Harold Perrineau,Sanaa Lathan,Jarrod Bunch,Drama,34074895.0
9433,Tom Holland,Catherine Hicks,Alex Vincent,Dinah Manoff,Fantasy,33244684.0
9434,Tom Holland,Catherine Hicks,Alex Vincent,Dinah Manoff,Horror,33244684.0
9435,Michael Moore,Michael Moore,Tucker Albrizzi,Bill Clinton,Documentary,24530513.0
9436,Michael Moore,Michael Moore,Tucker Albrizzi,Bill Clinton,Drama,24530513.0
9437,James DeMonaco,Noel Gugliemi,Zach Gilford,Roberta Valderrama,Action,71519230.0
9438,James DeMonaco,Noel Gugliemi,Zach Gilford,Roberta Valderrama,Horror,71519230.0
9439,James DeMonaco,Noel Gugliemi,Zach Gilford,Roberta Valderrama,Sci-Fi,71519230.0
9440,James DeMonaco,Noel Gugliemi,Zach Gilford,Roberta Valderrama,Thriller,71519230.0
9441,Kris Isacsson,Rosario Dawson,Lauren German,Shawn Hatosy,Comedy,20035310.0
9442,Kris Isacsson,Rosario Dawson,Lauren German,Shawn Hatosy,Drama,20035310.0
9443,Kris Isacsson,Rosario Dawson,Lauren German,Shawn Hatosy,Romance,20035310.0
9444,Danny Leiner,Ethan Embry,Fred Willard,Paula Garcés,Adventure,18225165.0
9445,Danny Leiner,Ethan Embry,Fred Willard,Paula Garcés,Comedy,18225165.0
9446,Rod Lurie,Jeff Bridges,Gary Oldman,William Petersen,Drama,17804273.0
9447,Rod Lurie,Jeff Bridges,Gary Oldman,William Petersen,Thriller,17804273.0
9448,Ben Younger,Vin Diesel,Nia Long,Herbert Russell,Crime,16938179.0
9449,Ben Younger,Vin Diesel,Nia Long,Herbert Russell,Drama,16938179.0
9450,Ben Younger,Vin Diesel,Nia Long,Herbert Russell,Thriller,16938179.0
9451,John Landis,Don Ameche,Denholm Elliott,Ralph Bellamy,Comedy,90400000.0
9452,Glen Morgan,Oliver Hudson,Crystal Lowe,Andrea Martin,Horror,16235293.0
9453,Daniel Taplitz,Jennifer Esposito,Tate Taylor,Patrick Cranshaw,Comedy,11827301.0
9454,Daniel Taplitz,Jennifer Esposito,Tate Taylor,Patrick Cranshaw,Romance,11827301.0
9455,Kenneth Branagh,Brian Blessed,Derek Jacobi,Danny Webb,Action,10161099.0
9456,Kenneth Branagh,Brian Blessed,Derek Jacobi,Danny Webb,Biography,10161099.0
9457,Kenneth Branagh,Brian Blessed,Derek Jacobi,Danny Webb,Drama,10161099.0
9458,Kenneth Branagh,Brian Blessed,Derek Jacobi,Danny Webb,History,10161099.0
9459,Kenneth Branagh,Brian Blessed,Derek Jacobi,Danny Webb,Romance,10161099.0
9460,Kenneth Branagh,Brian Blessed,Derek Jacobi,Danny Webb,War,10161099.0
9461,Tamara Jenkins,Philip Seymour Hoffman,David Zayas,Gbenga Akinnagbe,Comedy,6610326.0
9462,Tamara Jenkins,Philip Seymour Hoffman,David Zayas,Gbenga Akinnagbe,Drama,6610326.0
